review_id,suggested_action,action,match_status,match_tier,match_note,wiki_sourcePage,wiki_dynastySection,wiki_dyn_candidates,wiki_fief,fief_corrected,wiki_pn,pn_corrected,wiki_nt,wiki_person,wiki_personBare,wiki_startYear,wiki_endYear,wikidataId,wikiPersonUrl,norbert_person_id,norbert_nt_ind,norbert_can_name,norbert_dyn,norbert_fief,norbert_pn,norbert_nt,norbert_start_year,norbert_end_year,norbert_dyn_id,fill_notes,reviewer_notes
102,insert_nt,,person_only,E,"person in Norbert, no matching NT row",九江王,,,前趙 九江,,,,王,劉坦,劉坦,,,Q10897248,https://zh.wikipedia.org/wiki/%E5%88%98%E5%9D%A6,6124,,劉坦,,,,,,,,,
103,link,,matched,B,full NT match,任城王,漢朝,東漢|西漢|漢,任城,,孝,,王,劉尚,劉尚,,,Q10899685,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%B0%9A,8439,1179,劉尚,漢,任城,孝,王,,,46,,
104,link,,matched,C,full NT match,任城王,漢朝,東漢|西漢|漢,任城,,貞,,王,劉安,劉安,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E5%AE%89_(%E4%BB%BB%E5%9F%8E%E7%8E%8B),4911,1197,劉安,漢,任城,真,王,,,46,,
105,update_nt,,matched,D,Norbert row incomplete,任城王,漢朝,東漢|西漢|漢,任城,,節,,王,劉崇,劉崇,,,,https://zh.wikipedia.org/wiki/%E5%88%98%E5%B4%87_(%E4%BB%BB%E5%9F%8E%E7%8E%8B),14499,2005,劉崇,漢,安眾,,侯,,,46,,
106,review,,wiki_only,,no Norbert match,任城王,漢朝,東漢|西漢|漢,任城,,,,王,劉博,劉博,,,Q109416218,https://zh.wikipedia.org/wiki/%E5%88%98%E5%8D%9A,,,,,,,,,,,,
107,review,,wiki_only,,no Norbert match,任城王,漢朝,東漢|西漢|漢,任城,,,,王,劉佗,劉佗,,,Q6852951,https://zh.wikipedia.org/wiki/%E5%8A%89%E9%96%8B_(%E6%BC%A2%E6%9C%9D),,,,,,,,,,,,
108,link,,matched,D,full NT match,任城王,魏晉,魏晉,任城,,威,,王,曹彰,曹彰,,,Q699893,https://zh.wikipedia.org/wiki/%E6%9B%B9%E5%BD%B0,596,1635,曹彰,魏,任城,威,王,,,48,,
109,review,,wiki_only,,no Norbert match,任城王,魏晉,魏晉,任城,,,,王,曹楷,曹楷,,,Q11091154,https://zh.wikipedia.org/wiki/%E6%9B%B9%E6%A5%B7,,,,,,,,,,,,
110,link,,matched,D,full NT match,任城王,魏晉,魏晉,任城,,景,,王,司馬陵,司馬陵,,,Q30950013,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E9%99%B5,8838,838,司馬陵,晉,任城,景,王,,,51,,
111,review,,wiki_only,,no Norbert match,任城王,北魏和東魏,北魏和東魏,任城,,康,,王,拓跋雲,拓跋雲,,,,https://zh.wikipedia.org/wiki/%E6%8B%93%E8%B7%8B%E4%BA%91,,,,,,,,,,,,
112,insert_nt,,person_only,E,"person in Norbert, no matching NT row",任城王,北魏和東魏,北魏和東魏,任城,,文宣,,王,元澄,元澄,,,Q17990827,https://zh.wikipedia.org/wiki/%E5%85%83%E6%BE%84,3714,,元澄,,,,,,,,,
113,review,,wiki_only,,no Norbert match,任城王,北魏和東魏,北魏和東魏,任城,,文昭,,王,元彝,元彝,,,Q11387859,https://zh.wikipedia.org/wiki/%E5%85%83%E5%BD%9D,,,,,,,,,,,,
114,review,,wiki_only,,no Norbert match,任城王,北魏和東魏,北魏和東魏,任城,,,,王,元度世,元度世,,,,https://zh.wikipedia.org/wiki/%E5%85%83%E5%BA%A6%E4%B8%96,,,,,,,,,,,,
115,link,,matched,D,full NT match,任城王,北齊,北齊,任城,,,,王,高湝,高湝,,,Q11668627,https://zh.wikipedia.org/wiki/%E9%AB%98%E6%B9%9D,2691,1741,高湝,齊,任城,,王,,,94,,
116,review,,wiki_only,,no Norbert match,任城王,唐朝,唐,任城,,,,王,李道宗,李道宗,,,Q1567146,https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%81%93%E5%AE%97,,,,,,,,,,,,
117,review,,wiki_only,,no Norbert match,保定伯,,,保定,,,,伯,梁銘,梁銘,,,Q6773072,https://zh.wikipedia.org/wiki/%E6%A2%81%E9%8A%98,,,,,,,,,,,,
118,review,,wiki_only,,no Norbert match,保定伯,,,保定,,,,伯,梁珤,梁珤,,,Q11114268,https://zh.wikipedia.org/wiki/%E6%A2%81%E7%8F%A4,,,,,,,,,,,,
119,review,,ambiguous,D,3 Norbert candidates,信都王,漢朝,東漢|西漢|漢,信都,,,,王,劉興,劉興,,,Q10897158,https://zh.wikipedia.org/wiki/%E5%88%98%E5%85%B4_(%E4%B8%AD%E5%B1%B1%E7%8E%8B),9464,1205,劉興,漢,中山,孝,王,,,43,,
120,insert_nt,,person_only,E,"person in Norbert, no matching NT row",信都王,漢朝,東漢|西漢|漢,信都,,,,王,劉景,劉景,8,5,Q10897651,https://zh.wikipedia.org/wiki/%E5%88%98%E6%99%AF_(%E4%BF%A1%E9%83%BD%E7%8E%8B),6109,,劉景,,,,,,,,,
121,review,,wiki_only,,no Norbert match,勃海王,漢朝,東漢|西漢|漢,勃海,,孝,,王,劉鴻,劉鴻,122,147,,https://zh.wikipedia.org/wiki/%E5%88%98%E9%B8%BF_(%E4%B8%9C%E6%B1%89),,,,,,,,,,,,
122,review,,wiki_only,,no Norbert match,勃海王,漢朝,東漢|西漢|漢,勃海,,,,王,劉悝,劉悝,147,173,Q16076409,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%82%9D,,,,,,,,,,,,
123,link,,matched,D,full NT match,勃海王,晉朝,西晉|東晉|晉,勃海,,,,王,司馬輔,司馬輔,,,Q22813375,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A9%AC%E8%BE%85,8829,842,司馬輔,晉,太原,,王,,,51,,
124,link,,matched,D,full NT match,勃海王,晉朝,西晉|東晉|晉,勃海,,殤,,王,司馬恢,司馬恢,,,Q10916615,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E6%81%A2,8775,865,司馬恢,晉,渤海,殤,王,,,51,,
125,review,,wiki_only,,no Norbert match,北安王,元朝,元,北安,,,,王,那木罕,那木罕,,,Q7072285,https://zh.wikipedia.org/wiki/%E9%82%A3%E6%9C%A8%E7%BD%95,,,,,,,,,,,,
126,review,,wiki_only,,no Norbert match,北安王,元朝,元,北安,,,,王,傅禿歸,傅禿歸,,,,https://zh.wikipedia.org/wiki/%E5%82%85%E7%A7%83%E5%BD%92,,,,,,,,,,,,
127,review,,wiki_only,,no Norbert match,北安王,南明,南明,北安,,,,王,李定國,李定國,,,Q707821,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%AE%9A%E5%9B%BD,,,,,,,,,,,,
128,insert_nt,,person_only,E,"person in Norbert, no matching NT row",北平王,五代十國,五代十國,北平,,,,王,王處直,王處直,,,Q7550824,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%A4%84%E7%9B%B4,12534,,王處直,,,,,,,,,
129,review,,wiki_only,,no Norbert match,北平王,五代十國,五代十國,北平,,,,王,高萬興,高萬興,,,Q55698100,https://zh.wikipedia.org/wiki/%E9%AB%98%E4%B8%87%E5%85%B4,,,,,,,,,,,,
130,review,,wiki_only,,no Norbert match,北平王,五代十國,五代十國,北平,,,,王,劉知遠,劉知遠,,,Q708522,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%9F%A5%E9%81%A0,,,,,,,,,,,,
131,review,,wiki_only,,no Norbert match,北平王,五代十國,五代十國,北平,,,,王,趙德鈞 (五代),趙德鈞,,,Q16240079,https://zh.wikipedia.org/wiki/%E8%B5%B5%E5%BE%B7%E9%92%A7_(%E4%BA%94%E4%BB%A3),,,,,,,,,,,,
132,review,,wiki_only,,no Norbert match,北平王,元朝,元,北平,,,,王,鎮國,鎮國,,,Q45559982,https://zh.wikipedia.org/wiki/%E9%95%87%E5%9B%BD,,,,,,,,,,,,
133,review,,wiki_only,,no Norbert match,北平王,元朝,元,北平,,,,王,聶古䚟,聶古䚟,,,Q45598827,https://zh.wikipedia.org/wiki/%E8%81%82%E5%8F%A4%E5%8F%B0,,,,,,,,,,,,
134,review,,wiki_only,,no Norbert match,北平王,元朝,元,北平,,,,王,孛要合,孛要合,,,Q45497050,https://zh.wikipedia.org/wiki/%E5%AD%9B%E8%A6%81%E5%90%88,,,,,,,,,,,,
135,review,,wiki_only,,no Norbert match,北平王,元朝,元,北平,,,,王,那木罕,那木罕,,,Q7072285,https://zh.wikipedia.org/wiki/%E9%82%A3%E6%9C%A8%E7%BD%95,,,,,,,,,,,,
136,review,,wiki_only,,no Norbert match,北平王,參考文獻,參考文獻,北平,,,,王,舊五代史,舊五代史,,,Q1333316,https://zh.wikipedia.org/wiki/%E6%97%A7%E4%BA%94%E4%BB%A3%E5%8F%B2,,,,,,,,,,,,
137,review,,wiki_only,,no Norbert match,北平王,參考文獻,參考文獻,北平,,,,王,元史,元史,,,Q1345223,https://zh.wikipedia.org/wiki/%E5%85%83%E5%8F%B2,,,,,,,,,,,,
138,review,,wiki_only,,no Norbert match,北平王,參考文獻,參考文獻,北平,,,,王,新元史,新元史,,,Q1053256,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%85%83%E5%8F%B2,,,,,,,,,,,,
139,review,,wiki_only,,no Norbert match,北平王,參考文獻,參考文獻,北平,,,,王,蒙兀兒史記,蒙兀兒史記,,,Q24874249,https://zh.wikipedia.org/wiki/%E8%92%99%E5%85%80%E5%85%92%E5%8F%B2%E8%A8%98,,,,,,,,,,,,
140,update_nt,,matched,D,Norbert row incomplete,千乘王,漢朝（東漢）,漢朝（東漢）,千乘,,哀,,王,劉建,劉建,60,61,,https://zh.wikipedia.org/wiki/%E5%88%98%E5%BB%BA_(%E5%8D%83%E4%B9%98%E7%8E%8B),9454,1159,劉建,漢,燕,靈,王,,,43,,
141,update_nt,,matched,D,Norbert row incomplete,千乘王,漢朝（東漢）,漢朝（東漢）,千乘,,貞,,王,劉伉,劉伉,79,93,Q6852702,https://zh.wikipedia.org/wiki/%E5%8A%89%E4%BC%89,10204,1226,劉伉,漢,千乘,貞,王,,,42,,
142,insert_nt,,person_only,E,"person in Norbert, no matching NT row",千乘王,漢朝（東漢）,漢朝（東漢）,樂安夷,,,,王,劉寵,劉寵,93,122,Q10899678,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%AF%B5_(%E6%A8%82%E5%AE%89%E7%8E%8B),8878,,劉寵,,,,,,,,,
143,insert_nt,,person_only,E,"person in Norbert, no matching NT row",南平王,南北朝,南北朝|劉宋|南齊|南梁|陳|北魏|東魏|西魏|北齊|北周,南平,,,,王,宋伏龍,宋伏龍,,,,https://zh.wikipedia.org/wiki/%E5%AE%8B%E4%BC%8F%E9%BE%99,15015,,宋伏龍,,,,,,,,,
144,review,,wiki_only,,no Norbert match,南平王,南北朝,南北朝|劉宋|南齊|南梁|陳|北魏|東魏|西魏|北齊|北周,南平,,,,王,蕭翼 (南朝),蕭翼,,,Q120698625,https://zh.wikipedia.org/wiki/%E8%95%AD%E7%BF%BC_(%E5%8D%97%E6%9C%9D),,,,,,,,,,,,
145,review,,wiki_only,,no Norbert match,南平王,五代,五代,南平,,,,王,劉隱,劉隱,,,Q708360,https://zh.wikipedia.org/wiki/%E5%88%98%E9%9A%90,,,,,,,,,,,,
146,review,,wiki_only,,no Norbert match,南平王,五代,五代,南平,,,,王,高季興,高季興,,,Q718201,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%AD%A3%E8%88%88,,,,,,,,,,,,
147,review,,wiki_only,,no Norbert match,南平王,五代,五代,南平,,,,王,高從誨,高從誨,,,Q708099,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%BE%9E%E8%AA%A8,,,,,,,,,,,,
148,review,,wiki_only,,no Norbert match,南平王,五代,五代,南平,,,,王,高保融,高保融,,,Q6148899,https://zh.wikipedia.org/wiki/%E9%AB%98%E4%BF%9D%E8%9E%8D,,,,,,,,,,,,
149,review,,wiki_only,,no Norbert match,南平王,宋朝,宋|北宋,南平,,,,王,黎桓,黎桓,,,Q1317979,https://zh.wikipedia.org/wiki/%E9%BB%8E%E6%A1%93,,,,,,,,,,,,
150,review,,wiki_only,,no Norbert match,南平王,宋朝,宋|北宋,南平,,,,王,李公蘊,李公蘊,,,Q716945,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%85%AC%E8%98%8A,,,,,,,,,,,,
151,review,,wiki_only,,no Norbert match,南平王,宋朝,宋|北宋,南平,,,,王,李佛瑪,李佛瑪,,,Q711472,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%A4%AA%E5%AE%97,,,,,,,,,,,,
152,review,,wiki_only,,no Norbert match,南平王,宋朝,宋|北宋,南平,,,,王,李日尊,李日尊,,,Q68398,https://zh.wikipedia.org/wiki/%E6%9D%8E%E8%81%96%E5%AE%97,,,,,,,,,,,,
153,review,,wiki_only,,no Norbert match,南平王,宋朝,宋|北宋,南平,,,,王,李乾德,李乾德,,,Q705577,https://zh.wikipedia.org/wiki/%E6%9D%8E%E4%BB%81%E5%AE%97,,,,,,,,,,,,
154,review,,wiki_only,,no Norbert match,南平王,宋朝,宋|北宋,南平,,,,王,李陽煥,李陽煥,,,Q716787,https://zh.wikipedia.org/wiki/%E6%9D%8E%E7%A5%9E%E5%AE%97,,,,,,,,,,,,
155,review,,wiki_only,,no Norbert match,南平王,宋朝,宋|北宋,李英宗李天祚：李陽煥二,,,,子,淳熙,淳熙,,,Q11153589,https://zh.wikipedia.org/wiki/%E6%B7%B3%E7%86%99,,,,,,,,,,,,
156,review,,wiki_only,,no Norbert match,南平王,西夏,西夏,南平,,,,王,西夏,西夏,,,Q7427,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A4%8F,,,,,,,,,,,,
157,review,,wiki_only,,no Norbert match,南平王,元朝,元,南平,,,,王,禿魯,禿魯,,,Q30948496,https://zh.wikipedia.org/wiki/%E7%A7%83%E9%B2%81,,,,,,,,,,,,
158,review,,wiki_only,,no Norbert match,南平王,延伸閱讀,延伸閱讀,南平,,,,王,靜海軍節度使,靜海軍節度使,,,,https://zh.wikipedia.org/wiki/%E9%9D%9C%E6%B5%B7%E8%BB%8D,,,,,,,,,,,,
159,review,,wiki_only,,no Norbert match,南平王,延伸閱讀,延伸閱讀,南平,,,,王,交趾郡王,交趾郡王,,,Q49056247,https://zh.wikipedia.org/wiki/%E4%BA%A4%E8%B6%BE%E9%83%A1%E7%8E%8B,,,,,,,,,,,,
160,review,,wiki_only,,no Norbert match,南平王,延伸閱讀,延伸閱讀,南平,,,,王,,,,,,,,,,,,,,,,,,
161,review,,wiki_only,,no Norbert match,南平王,延伸閱讀,延伸閱讀,南平,,,,王,安南國王,安南國王,,,,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%8D%97%E5%9C%8B%E7%8E%8B,,,,,,,,,,,,
162,review,,wiki_only,,no Norbert match,南平王,延伸閱讀,延伸閱讀,南平,,,,王,越南國王,越南國王,,,Q130054,https://zh.wikipedia.org/wiki/%E8%B6%8A%E5%8D%97%E5%90%9B%E4%B8%BB%E5%88%97%E8%A1%A8,,,,,,,,,,,,
163,review,,wiki_only,,no Norbert match,南越王,漢朝,東漢|西漢|漢,南越,,武,,帝,趙陀,趙陀,,,Q701895,https://zh.wikipedia.org/wiki/%E8%B5%B5%E4%BD%97,,,,,,,,,,,,
164,review,,wiki_only,,no Norbert match,南越王,漢朝,東漢|西漢|漢,南越,,文,,帝,趙眜,趙眜,,,Q888526,https://zh.wikipedia.org/wiki/%E8%B5%B5%E7%9C%9C,,,,,,,,,,,,
165,review,,wiki_only,,no Norbert match,南越王,漢朝,東漢|西漢|漢,南越,,明,,帝,趙嬰齊,趙嬰齊,,,Q839134,https://zh.wikipedia.org/wiki/%E8%B5%B5%E5%A9%B4%E9%BD%90_(%E5%8D%97%E8%B6%8A%E5%9B%BD),,,,,,,,,,,,
166,review,,wiki_only,,no Norbert match,南越王,漢朝,東漢|西漢|漢,南越,,哀,,王,趙興,趙興,,,Q839161,https://zh.wikipedia.org/wiki/%E8%B5%B5%E5%85%B4,,,,,,,,,,,,
167,review,,wiki_only,,no Norbert match,南越王,漢朝,東漢|西漢|漢,南越,,,,王,趙建德,趙建德,,,Q839130,https://zh.wikipedia.org/wiki/%E8%B5%B5%E5%BB%BA%E5%BE%B7,,,,,,,,,,,,
168,insert_nt,,person_only,E,"person in Norbert, no matching NT row",南越王,隋朝,隋,南越,,,,王,林士弘,林士弘,,,Q1290826,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%A3%AB%E5%BC%98,11342,,林士弘,,,,,,,,,
169,review,,wiki_only,,no Norbert match,南越王,唐朝,唐,南越,,,,王,馮璘,馮璘,,,,https://zh.wikipedia.org/wiki/%E9%A6%AE%E7%92%98,,,,,,,,,,,,
170,review,,wiki_only,,no Norbert match,南越王,唐朝,唐,南越,,,,王,相支,相支,,,,https://zh.wikipedia.org/wiki/%E7%9B%B8%E6%94%AF,,,,,,,,,,,,
171,review,,wiki_only,,no Norbert match,南越王,越南丁朝,越南丁朝,南越,,,,王,丁璉,丁璉,,,Q6134593,https://zh.wikipedia.org/wiki/%E4%B8%81%E7%92%89,,,,,,,,,,,,
172,review,,wiki_only,,no Norbert match,南越王,宋朝,宋|北宋,南越,,,,王,南漢,南漢,,,Q1198071,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%B1%89,,,,,,,,,,,,
173,review,,wiki_only,,no Norbert match,南越王,宋朝,宋|北宋,南越,,,,王,黎桓,黎桓,,,Q1317979,https://zh.wikipedia.org/wiki/%E9%BB%8E%E6%A1%93,,,,,,,,,,,,
174,review,,wiki_only,,no Norbert match,南越王,宋朝,宋|北宋,南越,,,,王,李公蘊,李公蘊,,,Q716945,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%85%AC%E8%98%8A,,,,,,,,,,,,
175,review,,wiki_only,,no Norbert match,南越王,宋朝,宋|北宋,南越,,,,王,李佛瑪,李佛瑪,,,Q711472,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%A4%AA%E5%AE%97,,,,,,,,,,,,
176,review,,wiki_only,,no Norbert match,南越王,宋朝,宋|北宋,南越,,,,王,李乾德,李乾德,,,Q705577,https://zh.wikipedia.org/wiki/%E6%9D%8E%E4%BB%81%E5%AE%97,,,,,,,,,,,,
177,review,,wiki_only,,no Norbert match,吳安王,,,吳安,,,,王,餘祭,餘祭,,,Q5962628,https://zh.wikipedia.org/wiki/%E9%A4%98%E7%A5%AD,,,,,,,,,,,,
178,insert_nt,,person_only,E,"person in Norbert, no matching NT row",吳安王,,,吳安,,,,王,伍子胥,伍子胥,,,Q1268609,https://zh.wikipedia.org/wiki/%E4%BC%8D%E5%AD%90%E8%83%A5,3582,,伍子胥,,,,,,,,,
179,review,,wiki_only,,no Norbert match,吳安王,,,吳安,,,,王,吳日慶,吳日慶,,,Q6134346,https://zh.wikipedia.org/wiki/%E5%90%B3%E6%97%A5%E6%85%B6,,,,,,,,,,,,
180,review,,wiki_only,,no Norbert match,周莊王 (消歧義),,,,,,,,周莊王,周莊王,,,Q1267966,https://zh.wikipedia.org/wiki/%E5%91%A8%E8%8E%8A%E7%8E%8B,,,,,,,,,,,,
181,review,,wiki_only,,no Norbert match,周莊王 (消歧義),,,周莊,,,,王,朱朝堈,朱朝堈,,,Q11094224,https://zh.wikipedia.org/wiki/%E6%9C%B1%E6%9C%9D%E5%A0%88,,,,,,,,,,,,
182,review,,wiki_only,,no Norbert match,周悼王 (消歧義),,,,,,,,周悼王,周悼王,,,Q1185205,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%82%BC%E7%8E%8B,,,,,,,,,,,,
183,review,,wiki_only,,no Norbert match,周悼王 (消歧義),,,周悼獻,,,,王,趙玄祐,趙玄祐,,,Q16259835,https://zh.wikipedia.org/wiki/%E8%B5%B5%E7%8E%84%E7%A5%90,,,,,,,,,,,,
184,review,,wiki_only,,no Norbert match,周悼王 (消歧義),,,周悼,,,,王,朱安㶇,朱安㶇,,,Q11093844,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AE%89%E3%B6%87,,,,,,,,,,,,
185,review,,wiki_only,,no Norbert match,周懿王 (消歧義),,,,,,,,周懿王,周懿王,,,Q1208109,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%87%BF%E7%8E%8B,,,,,,,,,,,,
186,review,,wiki_only,,no Norbert match,周懿王 (消歧義),,,周懿,,,,王,朱子埅,朱子埅,,,Q11093808,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AD%90%E5%9F%85,,,,,,,,,,,,
187,review,,wiki_only,,no Norbert match,周敬王 (消歧義),,,,,,,,周敬王,周敬王,,,Q878483,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%95%AC%E7%8E%8B,,,,,,,,,,,,
188,review,,wiki_only,,no Norbert match,周敬王 (消歧義),,,周敬,,,,王,朱在鋌,朱在鋌,,,Q11093752,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%9C%A8%E9%8B%8C,,,,,,,,,,,,
189,review,,wiki_only,,no Norbert match,唐太祖,,,,,,,,李虎,李虎,,,Q5370334,https://zh.wikipedia.org/wiki/%E6%9D%8E%E8%99%8E,,,,,,,,,,,,
190,review,,wiki_only,,no Norbert match,唐太祖,,,,,,,,李克用,李克用,,,Q714164,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%85%8B%E7%94%A8,,,,,,,,,,,,
191,review,,wiki_only,,no Norbert match,唐太祖,,,,,,,,徐溫,徐溫,,,Q698576,https://zh.wikipedia.org/wiki/%E5%BE%90%E6%BA%AB,,,,,,,,,,,,
192,review,,wiki_only,,no Norbert match,唐懿祖,,,,,,,,李天錫,李天錫,,,Q11095892,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%A4%A9%E8%B3%9C,,,,,,,,,,,,
193,review,,wiki_only,,no Norbert match,唐懿祖,,,,,,,,朱邪執宜,朱邪執宜,,,Q10331388,https://zh.wikipedia.org/wiki/%E6%9C%B1%E9%82%AA%E5%9F%B7%E5%AE%9C,,,,,,,,,,,,
194,review,,wiki_only,,no Norbert match,土地神,,,,,,,,土地公,土地公,,,Q2670522,https://zh.wikipedia.org/wiki/%E5%9C%9F%E5%9C%B0%E5%85%AC,,,,,,,,,,,,
195,review,,wiki_only,,no Norbert match,土地神,,,,,,,,產土神,產土神,,,,https://zh.wikipedia.org/wiki/%E4%BA%A7%E5%9C%9F%E7%A5%9E,,,,,,,,,,,,
196,review,,wiki_only,,no Norbert match,土地神,,,,,,,,地主神 (日本),地主神,,,Q4160872,https://zh.wikipedia.org/wiki/%E5%9C%B0%E4%B8%BB%E7%A5%9E_(%E6%97%A5%E6%9C%AC),,,,,,,,,,,,
197,review,,wiki_only,,no Norbert match,土地神,,,,,,,,鎮守神,鎮守神,,,,https://zh.wikipedia.org/wiki/%E9%95%87%E5%AE%88%E7%A5%9E,,,,,,,,,,,,
198,review,,wiki_only,,no Norbert match,土地神,,,,,,,,城隍,城隍,,,Q702182,https://zh.wikipedia.org/wiki/%E5%9F%8E%E9%9A%8D,,,,,,,,,,,,
199,review,,wiki_only,,no Norbert match,土地神,,,,,,,,土地神屋,土地神屋,,,Q1442187,https://zh.wikipedia.org/wiki/%E5%9C%9F%E5%9C%B0%E7%A5%9E%E5%B1%8B,,,,,,,,,,,,
200,link,,matched,B,full NT match,城陽王,漢朝,東漢|西漢|漢,城陽,,恭,,王,劉祉,劉祉,,,Q11398348,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%A5%89,8724,1174,劉祉,漢,城陽,恭,王,,,46,,
201,link,,matched,B,full NT match,城陽王,晉朝,西晉|東晉|晉,城陽,,懷,,王,司馬景,司馬景,,,Q10916631,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E6%99%AF_(%E5%9F%8E%E9%99%BD%E7%8E%8B),8783,862,司馬景,晉,城陽,懷,王,,,51,,
202,insert_nt,,person_only,E,"person in Norbert, no matching NT row",城陽王,晉朝,西晉|東晉|晉,城陽,,殤,,王,司馬憲,司馬憲,,,Q10916619,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E6%86%B2,1020,,司馬憲,,,,,,,,,
203,insert_nt,,person_only,E,"person in Norbert, no matching NT row",城陽王,北朝,北朝,城陽,,,,王,拓跋長壽,拓跋長壽,,,,https://zh.wikipedia.org/wiki/%E6%8B%93%E8%B7%8B%E9%95%BF%E5%AF%BF,14676,,拓跋長壽,,,,,,,,,
204,link,,matched,D,full NT match,城陽王,北朝,北朝,城陽,,,,王,高彥基,高彥基,,,Q10566766,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%BD%A5%E5%9F%BA,7319,1722,高彥基,齊,城陽,,王,,,94,,
205,insert_nt,,person_only,E,"person in Norbert, no matching NT row",城陽王,北朝,北朝,城陽,,,,王,穆提婆,穆提婆,,,Q6137916,https://zh.wikipedia.org/wiki/%E7%A9%86%E6%8F%90%E5%A9%86,7369,,穆提婆,,,,,,,,,
206,review,,wiki_only,,no Norbert match,夏世祖,,,,,,,,北夏,北夏,,,,https://zh.wikipedia.org/wiki/%E5%A4%8F_(%E5%8D%81%E5%85%AD%E5%9C%8B),,,,,,,,,,,,
207,review,,wiki_only,,no Norbert match,夏世祖,,,,,,,,西夏,西夏,,,Q7427,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A4%8F,,,,,,,,,,,,
208,review,,wiki_only,,no Norbert match,太原王,,,太原,,,,王,漢文帝,漢文帝,,,Q7221,https://zh.wikipedia.org/wiki/%E6%B1%89%E6%96%87%E5%B8%9D,,,,,,,,,,,,
209,review,,wiki_only,,no Norbert match,太原王,,,太原,,,,王,漢光武帝,漢光武帝,,,Q7268,https://zh.wikipedia.org/wiki/%E6%B1%89%E5%85%89%E6%AD%A6%E5%B8%9D,,,,,,,,,,,,
210,review,,wiki_only,,no Norbert match,太原王,,,太原,,,,王,晉朝,晉朝,,,Q7352,https://zh.wikipedia.org/wiki/%E6%99%8B%E6%9C%9D,,,,,,,,,,,,
211,link,,matched,D,full NT match,太原王,,,太原,,,,王,司馬顒,司馬顒,,,Q985744,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A9%AC%E9%A2%99,3879,874,司馬顒,晉,河間,,王,,,52,,
212,link,,matched,D,full NT match,太原王,,,太原,,,,王,司馬輔,司馬輔,,,Q22813375,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A9%AC%E8%BE%85,8829,842,司馬輔,晉,太原,,王,,,51,,
213,review,,wiki_only,,no Norbert match,太原王,,,太原,,,,王,司馬弘,司馬弘,,,Q110109357,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E6%B3%93,,,,,,,,,,,,
214,review,,wiki_only,,no Norbert match,太原王,,,太原,,,,王,劉闡,劉闡,,,Q10900522,https://zh.wikipedia.org/wiki/%E5%8A%89%E9%97%A1,,,,,,,,,,,,
215,insert_nt,,person_only,E,"person in Norbert, no matching NT row",太原王,,,太原,,,,王,石斌,石斌,,,Q16903845,https://zh.wikipedia.org/wiki/%E7%9F%B3%E6%96%8C,14875,,石斌,,,,,,,,,
216,review,,wiki_only,,no Norbert match,太原王,,,太原,,,,王,冉胤,冉胤,,,Q15953378,https://zh.wikipedia.org/wiki/%E5%86%89%E8%83%A4,,,,,,,,,,,,
217,insert_nt,,person_only,E,"person in Norbert, no matching NT row",太原王,,,太原,,,,王,慕容恪,慕容恪,,,Q837580,https://zh.wikipedia.org/wiki/%E6%85%95%E5%AE%B9%E6%81%AA,8999,,慕容恪,,,,,,,,,
