source_file,title,KR_ID,EXTENT,SOURCE,author_index,person_name,DATES,DYNASTY,FUNCTION
skqs3.org,仁端錄,KR3e0069,16 卷,"四庫全書 文淵閣版, V762.2, p571",2,陳葵,,明,刪定
skqs3.org,薛氏醫案,KR3e0070,77 卷,"四庫全書 文淵閣版, V763.1, p1 - V764.1",1,薛己,,明,撰
skqs3.org,推求師竟,KR3e0071,2 卷,"四庫全書 文淵閣版, V765.1, p1",1,戴原禮,d. 1403,明,撰
skqs3.org,針灸問對,KR3e0072,3 卷,"四庫全書 文淵閣版, V765.2, p41",1,汪機,fl. 1495 - 1534,明,撰
skqs3.org,外料理例,KR3e0073,7 卷,"四庫全書 文淵閣版, V765.3, p111",1,汪機,fl. 1495 - 1534,明,撰
skqs3.org,石山醫案,KR3e0074,3 卷,"四庫全書 文淵閣版, V765.4, p325",1,陳桷,,明,編
skqs3.org,名醫類案,KR3e0075,12 卷,"四庫全書 文淵閣版, V765.5, p411",1,江瓘,1503 - 1565,明,編
skqs3.org,名醫類案,KR3e0075,12 卷,"四庫全書 文淵閣版, V765.5, p411",2,江應宿,,明,增補
skqs3.org,名醫類案,KR3e0075,12 卷,"四庫全書 文淵閣版, V765.5, p411",3,魏之琇,,清,考證
skqs3.org,赤水元珠,KR3e0076,30 卷,"四庫全書 文淵閣版, V766.1, p1",1,孫一奎,,明,撰
skqs3.org,醫旨緒餘,KR3e0077,2 卷,"四庫全書 文淵閣版, V766.2, p1079",1,孫一奎,,明,撰
skqs3.org,證治準繩,KR3e0078,120 卷,"四庫全書 文淵閣版, V767.1, p1 - V771.1",1,王肯堂,,明,撰
skqs3.org,本草綱目,KR3e0079,52 卷,"四庫全書 文淵閣版, V772.1, p1 - V774.1",1,李時珍,1518 - 1593,明,撰
skqs3.org,奇經八脉攷,KR3e0080,1 卷,"四庫全書 文淵閣版, V774.2, p549",1,李時珍,1518 - 1593,明,撰
skqs3.org,瀕湖脉學,KR3e0081,1 卷,"四庫全書 文淵閣版, V774.3, p571",1,李時珍,1518 - 1593,明,撰
skqs3.org,傷寒論條辦,KR3e0082,8 卷,"四庫全書 文淵閣版, V775.1, p1",1,方有執,,明,撰
skqs3.org,先醒齋廣筆記,KR3e0083,4 卷,"四庫全書 文淵閣版, V775.2, p159",1,繆希雍,d. 1627,明,撰
skqs3.org,神農本草經疏,KR3e0084,30 卷,"四庫全書 文淵閣版, V775.3, p287",1,繆希雍,d. 1627,明,撰
skqs3.org,類經,KR3e0085,32 卷,"四庫全書 文淵閣版, V776.1, p1",1,張介賓,,明,撰
skqs3.org,景岳全書,KR3e0086,64 卷,"四庫全書 文淵閣版, V777.1, p1 - V778.1",1,張介賓,,明,撰
skqs3.org,瘟疫論,KR3e0087,2 卷,"四庫全書 文淵閣版, V779.1, p1",1,吳有性,,明,撰
skqs3.org,痎瘧論疏,KR3e0088,1 卷,"四庫全書 文淵閣版, V779.2, p63",1,廬之頤,,明,撰
skqs3.org,本草乘雅半偈,KR3e0089,10 卷,"四庫全書 文淵閣版, V779.3, p97",1,廬之頤,,明,撰
skqs3.org,御纂醫宗金鑑,KR3e0090,90 卷,"四庫全書 文淵閣版, V780.1, p1 - V782.1",1,吳謙,,清,奉敕撰
skqs3.org,御纂醫宗金鑑,KR3e0090,90 卷,"四庫全書 文淵閣版, V780.1, p1 - V782.1",2,劉裕鐸,,清,奉敕撰
skqs3.org,尚論篇,KR3e0091,4 卷,"四庫全書 文淵閣版, V783.1, p1",1,喻昌,b. 1585,清,撰
skqs3.org,醫門法律,KR3e0092,12 卷,"四庫全書 文淵閣版, V783.2, p271",1,喻昌,b. 1585,清,撰
skqs3.org,傷寒舌鑑,KR3e0093,1 卷,"四庫全書 文淵閣版, V783.3, p699",1,張登,,清,撰
skqs3.org,傷寒兼證析義,KR3e0094,1 卷,"四庫全書 文淵閣版, V783.4, p735",1,張倬,,清,撰
skqs3.org,絳雪園古方選註,KR3e0095,16 卷,"四庫全書 文淵閣版, V783.5, p779",1,王子接,,清,撰
skqs3.org,續名醫類案,KR3e0096,60 卷,"四庫全書 文淵閣版, V784.1, p1 - V785.1",1,魏之琇,d. 1772,清,撰
skqs3.org,蘭臺軌範,KR3e0097,8 卷,"四庫全書 文淵閣版, V785.2, p343",1,徐大椿,1693 - 1771,清,撰
skqs3.org,神農本草經百种錄,KR3e0098,1 卷,"四庫全書 文淵閣版, V785.3, p557",1,徐大椿,1693 - 1771,清,撰
skqs3.org,傷寒類方,KR3e0099,2 卷,"四庫全書 文淵閣版, V785.4, p581",1,徐大椿,1693 - 1771,清,撰
skqs3.org,醫學源流論,KR3e0100,2 卷,"四庫全書 文淵閣版, V785.5, p639",1,徐大椿,1693 - 1771,清,撰
skqs3.org,周髀算經,KR3f0001,2 卷,"四庫全書 文淵閣版, V786.1, p1",1,趙君卿,,漢,注
skqs3.org,周髀算經,KR3f0001,2 卷,"四庫全書 文淵閣版, V786.1, p1",2,甄鸞,,北周,重述
skqs3.org,周髀算經,KR3f0001,2 卷,"四庫全書 文淵閣版, V786.1, p1",3,李淳風,,唐,注譯
skqs3.org,周髀算經,KR3f0001,2 卷,"四庫全書 文淵閣版, V786.1, p1",4,李籍,,唐,撰
skqs3.org,新儀象法要,KR3f0002,3 卷,"四庫全書 文淵閣版, V786.2, p79",1,蘇頌,1020 - 1121,宋,撰
skqs3.org,六經天法編,KR3f0003,2 卷,"四庫全書 文淵閣版, V786.3, p133",1,王應麟,1223 - 1296,宋,撰
skqs3.org,(原本)革象新書,KR3f0004,5 卷,"四庫全書 文淵閣版, V786.4, p221",1,趙友欽,,元,撰
skqs3.org,(原本)革象新書,KR3f0004,5 卷,"四庫全書 文淵閣版, V786.4, p221",2,王禕,,明,刊定
skqs3.org,(重修)革象新書,KR3f0005,2 卷,"四庫全書 文淵閣版, V786.5, p273",1,趙友欽,,元,撰
skqs3.org,(重修)革象新書,KR3f0005,2 卷,"四庫全書 文淵閣版, V786.5, p273",2,王禕,,明,刊定
skqs3.org,七政推步,KR3f0006,7 卷,"四庫全書 文淵閣版, V786.6, p311",1,貝琳,,明,撰
skqs3.org,聖壽萬年曆,KR3f0007,5 卷,"四庫全書 文淵閣版, V786.7, p449",1,朱載堉,1536 - 1611,明,撰
skqs3.org,古今律歷考,KR3f0008,72 卷,"四庫全書 文淵閣版, V787.1, p1",1,邢雲路,,明,撰
skqs3.org,乾坤體義,KR3f0009,3 卷,"四庫全書 文淵閣版, V787.2, p755",1,西洋利瑪竇,1552 - 1610,明,撰
skqs3.org,表度說,KR3f0010,1 卷,"四庫全書 文淵閣版, V787.3, p807",1,西洋熊三拔,1575 - 1620,明,口譯
skqs3.org,表度說,KR3f0010,1 卷,"四庫全書 文淵閣版, V787.3, p807",2,周子愚,,明,筆錄
skqs3.org,簡平儀說,KR3f0011,1 卷,"四庫全書 文淵閣版, V787.4, p835",1,西洋熊三拔,1575 - 1620,明,撰
skqs3.org,天問略,KR3f0012,1 卷,"四庫全書 文淵閣版, V787.5, p851",1,西洋陽瑪諾,1574 - 1659,明,撰
skqs3.org,新法算書,KR3f0013,100 卷,"四庫全書 文淵閣版, V788.1, p1 - V789.1",1,徐光啟,1562 - 1633,明,撰
skqs3.org,測量法義,KR3f0014,1 卷,"四庫全書 文淵閣版, V789.2, p815",1,徐光啟,1562 - 1633,明,撰
skqs3.org,渾蓋通憲圖說,KR3f0015,2 卷,"四庫全書 文淵閣版, V789.3, p851",1,李之藻,1565 - 1630,明,撰
skqs3.org,圜容較義,KR3f0016,1 卷,"四庫全書 文淵閣版, V789.4, p925",1,李之藻,1565 - 1630,明,撰
skqs3.org,歷體略,KR3f0017,3 卷,"四庫全書 文淵閣版, V789.5, p945",1,王英明,,明,撰
skqs3.org,御製歷象考成,KR3f0018,42 卷,"四庫全書 文淵閣版, V790.1, p1 - V791.1",1,允祿,1695 - 1767,清,奉敕撰
skqs3.org,御製歷象考成,KR3f0018,42 卷,"四庫全書 文淵閣版, V790.1, p1 - V791.1",2,何國宗,,清,奉敕撰
skqs3.org,御製歷象考成後編,KR3f0019,10 卷,"四庫全書 文淵閣版, V792.1, p1",1,允祿,1695 - 1767,清,奉敕撰
skqs3.org,欽定儀象考成,KR3f0020,30 卷,"四庫全書 文淵閣版, V793.1, p1",1,允祿,1695 - 1767,清,奉敕撰
skqs3.org,欽定儀象考成,KR3f0020,30 卷,"四庫全書 文淵閣版, V793.1, p1",2,戴進賢,,清,奉敕撰
skqs3.org,曉菴新法,KR3f0021,6 卷,"四庫全書 文淵閣版, V793.2, p451",1,王錫闡,1628 - 1682,清,撰
skqs3.org,中星譜,KR3f0022,1 卷,"四庫全書 文淵閣版, V793.3, p533",1,胡亶,,清,撰
skqs3.org,天經惑問,KR3f0023,4 卷,"四庫全書 文淵閣版, V793.4, p565",1,游藝,,清,撰
skqs3.org,天步真原,KR3f0024,1 卷,"四庫全書 文淵閣版, V793.5, p647",1,西洋穆尼閣,1611 - 1656,清,撰
skqs3.org,天步真原,KR3f0024,1 卷,"四庫全書 文淵閣版, V793.5, p647",2,薛鳳祚,,清,譯
skqs3.org,天學會通,KR3f0025,1 卷,"四庫全書 文淵閣版, V793.6, p661",1,薛鳳祚,1628 - 1680,清,撰
skqs3.org,歷算全書,KR3f0026,60 卷,"四庫全書 文淵閣版, V794.1, p1 - V795.1",1,梅文鼎,1633 - 1721,清,撰
skqs3.org,大統歷志,KR3f0027,8 卷,"四庫全書 文淵閣版, V795.2, p819",1,梅文鼎,1633 - 1721,清,撰
skqs3.org,勿菴歷算書記,KR3f0028,1 卷,"四庫全書 文淵閣版, V795.3, p961",1,梅文鼎,1633 - 1721,清,撰
skqs3.org,中西經星同異考,KR3f0029,2 卷,"四庫全書 文淵閣版, V795.4, p993",1,梅文鼏,fl. 1641 - 1721,清,撰
skqs3.org,全史日至源流,KR3f0030,30 卷,"四庫全書 文淵閣版, V796.1, p1",1,許伯政,,清,撰
skqs3.org,數學,KR3f0031,8 卷,"四庫全書 文淵閣版, V796.2, p607",1,江永,1681 - 1768,清,撰
skqs3.org,九章算術,KR3f0032,9 卷,"四庫全書 文淵閣版, V797.1, p1",1,劉徽,fl. 263,晉,注
skqs3.org,九章算術,KR3f0032,9 卷,"四庫全書 文淵閣版, V797.1, p1",2,李淳風,,唐,注釋
skqs3.org,九章算術,KR3f0032,9 卷,"四庫全書 文淵閣版, V797.1, p1",3,李籍,,唐,撰
skqs3.org,孫子算經,KR3f0033,3 卷,"四庫全書 文淵閣版, V797.2, p139",1,闕名,,,撰
skqs3.org,數述記遺,KR3f0034,1 卷,"四庫全書 文淵閣版, V797.3, p161",1,徐岳,,漢,撰
skqs3.org,數述記遺,KR3f0034,1 卷,"四庫全書 文淵閣版, V797.3, p161",2,甄鸞,,北周,注
skqs3.org,海島算經,KR3f0035,1 卷,"四庫全書 文淵閣版, V797.4, p173",1,劉徽,fl. 263,晉,撰
skqs3.org,海島算經,KR3f0035,1 卷,"四庫全書 文淵閣版, V797.4, p173",2,李淳風,,唐,奉詔注
skqs3.org,五曹算經,KR3f0036,5 卷,"四庫全書 文淵閣版, V797.5, p179",1,闕名,,,撰
skqs3.org,五經算術,KR3f0037,2 卷,"四庫全書 文淵閣版, V797.6, p193",1,甄鸞,d. 578?,北周,撰
skqs3.org,五經算術,KR3f0037,2 卷,"四庫全書 文淵閣版, V797.6, p193",2,李淳風,,唐,注
skqs3.org,夏侯陽算經,KR3f0038,3 卷,"四庫全書 文淵閣版, V797.7, p227",1,夏侯陽,,,撰
skqs3.org,夏侯陽算經,KR3f0038,3 卷,"四庫全書 文淵閣版, V797.7, p227",2,甄鸞,,北周,注
skqs3.org,張邱建算經,KR3f0039,3 卷,"四庫全書 文淵閣版, V797.8, p251",1,張邱建,5th cent,,撰
skqs3.org,張邱建算經,KR3f0039,3 卷,"四庫全書 文淵閣版, V797.8, p251",2,甄鸞,,北周,注
skqs3.org,張邱建算經,KR3f0039,3 卷,"四庫全書 文淵閣版, V797.8, p251",3,李淳風,,唐,注釋
skqs3.org,張邱建算經,KR3f0039,3 卷,"四庫全書 文淵閣版, V797.8, p251",4,劉孝孫,,唐,撰細草
skqs3.org,緝古等經,KR3f0040,1 卷,"四庫全書 文淵閣版, V797.9, p303",1,王孝通,fl. 570 - 626,唐,撰
skqs3.org,數學九章,KR3f0041,18 卷,"四庫全書 文淵閣版, V797.10, p323",1,秦九韶,fl. 1247,宋,撰
skqs3.org,測圓海鏡,KR3f0042,12 卷,"四庫全書 文淵閣版, V798.1, p1",1,李治,1192 - 1279,元,撰
skqs3.org,測圓海鏡分類釋術,KR3f0043,10 卷,"四庫全書 文淵閣版, V798.2, p127",1,李治,1192 - 1279,元,撰
skqs3.org,測圓海鏡分類釋術,KR3f0043,10 卷,"四庫全書 文淵閣版, V798.2, p127",2,顧應祥,,明,釋術
skqs3.org,益古演段,KR3f0044,3 卷,"四庫全書 文淵閣版, V798.3, p243",1,李治,1192 - 1279,元,撰
skqs3.org,弧矢筭術,KR3f0045,1 卷,"四庫全書 文淵閣版, V798.4, p305",1,顧應祥,1483 - 1565,明,撰
skqs3.org,同文算指,KR3f0046,10 卷,"四庫全書 文淵閣版, V798.5, p339",1,李之藻,1565 - 1630,明,演
skqs3.org,幾何原本,KR3f0047,6 卷,"四庫全書 文淵閣版, V798.6, p563",1,西洋歐几里得,,,撰
skqs3.org,幾何原本,KR3f0047,6 卷,"四庫全書 文淵閣版, V798.6, p563",2,西洋利瑪竇,,明,譯
skqs3.org,幾何原本,KR3f0047,6 卷,"四庫全書 文淵閣版, V798.6, p563",3,徐光啟,,明,筆受
skqs3.org,御製數理精薀,KR3f0048,53 卷,"四庫全書 文淵閣版, V799.1, p1 - V801.1",1,聖祖玄燁,1654 - 1722,清,敕撰
skqs3.org,幾何論約,KR3f0049,6 卷,"四庫全書 文淵閣版, V802.1, p1",1,杜知耕,,清,撰
skqs3.org,數學鑰,KR3f0050,6 卷,"四庫全書 文淵閣版, V802.2, p91",1,杜知耕,,清,撰
skqs3.org,數度衍,KR3f0051,23 卷,"四庫全書 文淵閣版, V802.3, p233",1,方中通,fl. 1661,清,撰
skqs3.org,句股引蒙,KR3f0052,5 卷,"四庫全書 文淵閣版, V802.4, p593",1,陳訏,1650 - 1722,清,撰
skqs3.org,句股矩解原,KR3f0053,2 卷,"四庫全書 文淵閣版, V802.5, p679",1,黃百家,,清,撰
skqs3.org,少廣補遺,KR3f0054,1 卷,"四庫全書 文淵閣版, V802.6, p697",1,陳世仁,1676 - 1722,清,撰
skqs3.org,莊氏算學,KR3f0055,8 卷,"四庫全書 文淵閣版, V802.7, p717",1,莊亨陽,1686 - 1746,清,撰
skqs3.org,九章錄要,KR3f0056,12 卷,"四庫全書 文淵閣版, V802.8, p859",1,屠文漪,,清,撰
skqs3.org,太玄經,KR3g0001,10 卷,"四庫全書 文淵閣版, V803.1, p1",1,揚雄,-53 - 18,漢,撰
skqs3.org,太玄經,KR3g0001,10 卷,"四庫全書 文淵閣版, V803.1, p1",2,范望,,晉,注
skqs3.org,太玄本旨,KR3g0002,9 卷,"四庫全書 文淵閣版, V803.2, p107",1,葉子奇,,明,撰
skqs3.org,元包經傳,KR3g0003,5 卷,"四庫全書 文淵閣版, V803.3, p217",1,衞元嵩,fl. 566,北周,撰
skqs3.org,元包經傳,KR3g0003,5 卷,"四庫全書 文淵閣版, V803.3, p217",2,蘇源明,,唐,傳
skqs3.org,元包經傳,KR3g0003,5 卷,"四庫全書 文淵閣版, V803.3, p217",3,李江,,唐,注
skqs3.org,元包經傳,KR3g0003,5 卷,"四庫全書 文淵閣版, V803.3, p217",4,張行成,,宋,撰
skqs3.org,潛虛,KR3g0004,1 卷,"四庫全書 文淵閣版, V803.4, p263",1,司馬光,1019 - 1086,宋,撰
skqs3.org,潛虛,KR3g0004,1 卷,"四庫全書 文淵閣版, V803.4, p263",2,張敦實,12th cent,宋,撰
skqs3.org,皇極經世書,KR3g0005,14 卷,"四庫全書 文淵閣版, V803.5, p291",1,邵雍,1011 - 1077,宋,撰
skqs3.org,皇極經世索引,KR3g0006,2 卷,"四庫全書 文淵閣版, V804.1, p1",1,張行成,,宋,撰
skqs3.org,皇極經世觀物外篇衍義,KR3g0007,9 卷,"四庫全書 文淵閣版, V804.2, p37",1,張行成,,宋,撰
skqs3.org,易通變,KR3g0008,40 卷,"四庫全書 文淵閣版, V804.3, p197",1,張行成,,宋,撰
skqs3.org,觀物篇解,KR3g0009,5 卷,"四庫全書 文淵閣版, V805.1, p1",1,祝泌,,宋,撰
skqs3.org,皇極經世書解,KR3g0010,14 卷,"四庫全書 文淵閣版, V805.2, p245",1,王植,,清,撰
skqs3.org,易學,KR3g0011,1 卷,"四庫全書 文淵閣版, V805.3, p667",1,王湜,,宋,撰
skqs3.org,洪範皇極內篇,KR3g0012,5 卷,"四庫全書 文淵閣版, V805.4, p697",1,蔡沈,1167 - 1230,宋,撰
skqs3.org,天原發微,KR3g0013,5 卷,"四庫全書 文淵閣版, V806.1, p1",1,鮑雲龍,,宋,撰
skqs3.org,天原發微,KR3g0013,5 卷,"四庫全書 文淵閣版, V806.1, p1",2,鮑寧,,明,辨正
skqs3.org,天原發微,KR3g0013,5 卷,"四庫全書 文淵閣版, V806.1, p1",3,鮑寧,,明,撰
skqs3.org,大衍索隱,KR3g0014,3 卷,"四庫全書 文淵閣版, V806.2, p313",1,丁易東,,宋,撰
skqs3.org,易象圖說,KR3g0015,6 卷,"四庫全書 文淵閣版, V806.3, p371",1,張理,,元,撰
skqs3.org,三易洞璣,KR3g0016,16 卷,"四庫全書 文淵閣版, V806.4, p435",1,黃道周,1585 - 1646,明,撰
skqs3.org,靈臺祕苑,KR3g0017,15 卷,"四庫全書 文淵閣版, V807.1, p1",1,廋季才,516 - 603,北周,原撰
skqs3.org,靈臺祕苑,KR3g0017,15 卷,"四庫全書 文淵閣版, V807.1, p1",2,王安禮,,宋,重修
skqs3.org,唐開元占經,KR3g0018,120 卷,"四庫全書 文淵閣版, V807.2, p159",1,瞿曇悉達,fl. 713 - 729,唐,撰
skqs3.org,宅經,KR3g0019,2 卷,"四庫全書 文淵閣版, V808.1, p1",1,黃帝,,,撰
skqs3.org,葬書,KR3g0020,1 卷,"四庫全書 文淵閣版, V808.2, p11",1,郭璞,276 - 324,晉,撰
skqs3.org,葬書,KR3g0020,1 卷,"四庫全書 文淵閣版, V808.2, p11",2,吳澄,,元,刪定
skqs3.org,撼龍經,KR3g0021,1 卷,"四庫全書 文淵閣版, V808.3, p39",1,楊筠松,fl. 874 - 888,唐,撰
skqs3.org,青囊序,KR3g0022,1 卷,"四庫全書 文淵閣版, V808.4, p83",1,曾文辿,,唐,撰
skqs3.org,青囊奧語,KR3g0023,1 卷,"四庫全書 文淵閣版, V808.5, p89",1,楊筠松,fl. 874 - 888,唐,撰
skqs3.org,天玉經,KR3g0024,4 卷,"四庫全書 文淵閣版, V808.6, p91",1,楊筠松,fl. 874 - 888,唐,撰
skqs3.org,靈城精義,KR3g0025,2 卷,"四庫全書 文淵閣版, V808.7, p113",1,何溥,,南唐,撰
skqs3.org,催官篇,KR3g0026,2 卷,"四庫全書 文淵閣版, V808.8, p153",1,賴文俊,,宋,撰
skqs3.org,發微論,KR3g0027,1 卷,"四庫全書 文淵閣版, V808.9, p189",1,蔡元定,1135 - 1198,宋,撰
skqs3.org,靈棋經,KR3g0028,2 卷,"四庫全書 文淵閣版, V808.10, p197",1,東方朔,-154 - -93,漢,撰
skqs3.org,靈棋經,KR3g0028,2 卷,"四庫全書 文淵閣版, V808.10, p197",2,劉基,,明,注
skqs3.org,焦氏易林,KR3g0029,4 卷,"四庫全書 文淵閣版, V808.11, p269",1,焦贛,,漢,撰
skqs3.org,京氏易傳,KR3g0030,3 卷,"四庫全書 文淵閣版, V808.12, p439",1,京房,-77 - -37,漢,撰
skqs3.org,京氏易傳,KR3g0030,3 卷,"四庫全書 文淵閣版, V808.12, p439",2,陸績,,吳,注
skqs3.org,六壬大全,KR3g0031,12 卷,"四庫全書 文淵閣版, V808.13, p471",1,闕名,,,撰
skqs3.org,六壬大全,KR3g0031,12 卷,"四庫全書 文淵閣版, V808.13, p471",2,郭載騋,,清,校訂
skqs3.org,卜法詳考,KR3g0032,8 卷,"四庫全書 文淵閣版, V808.14, p849",1,胡煦,1655 - 1736,清,撰
skqs3.org,李虛中命書,KR3g0033,3 卷,"四庫全書 文淵閣版, V809.1, p1",1,鬼谷子,,周,撰
skqs3.org,李虛中命書,KR3g0033,3 卷,"四庫全書 文淵閣版, V809.1, p1",2,李虛中,,唐,注
skqs3.org,玉照定真經,KR3g0034,1 卷,"四庫全書 文淵閣版, V809.2, p29",1,郭璞,276 - 324,晉,撰
skqs3.org,玉照定真經,KR3g0034,1 卷,"四庫全書 文淵閣版, V809.2, p29",2,張顒,,晉,注
skqs3.org,星命溯源,KR3g0035,5 卷,"四庫全書 文淵閣版, V809.3, p45",1,闕名,,,撰
skqs3.org,珞琭子賦註,KR3g0036,2 卷,"四庫全書 文淵閣版, V809.4, p105",1,釋曇瑩,fl. 1127,宋,撰
skqs3.org,珞琭子三命消息賦註,KR3g0037,2 卷,"四庫全書 文淵閣版, V809.5, p157",1,徐子平,,宋,撰
skqs3.org,三命指迷賦,KR3g0038,1 卷,"四庫全書 文淵閣版, V809.6, p177",1,珞琭子,,,撰
skqs3.org,三命指迷賦,KR3g0038,1 卷,"四庫全書 文淵閣版, V809.6, p177",2,岳珂,1173? - 1240,宋,補注
skqs3.org,星命總括,KR3g0039,3 卷,"四庫全書 文淵閣版, V809.7, p191",1,耶律純,fl. 984,遼,撰
skqs3.org,演禽通纂,KR3g0040,2 卷,"四庫全書 文淵閣版, V809.8, p237",1,闕名,,,撰
skqs3.org,星學大成,KR3g0041,30 卷,"四庫全書 文淵閣版, V809.9, p285",1,萬民英,,明,撰
skqs3.org,三命通會,KR3g0042,12 卷,"四庫全書 文淵閣版, V810.1, p1",1,萬民英,,明,撰
skqs3.org,月波洞中記,KR3g0043,2 卷,"四庫全書 文淵閣版, V810.2, p693",1,闕名,,,撰
skqs3.org,玉管照神局,KR3g0044,3 卷,"四庫全書 文淵閣版, V810.3, p713",1,宋齊邱,d. 959,南唐,撰
skqs3.org,太清神鑑,KR3g0045,6 卷,"四庫全書 文淵閣版, V810.4, p759",1,王朴,d. 959,後周,撰
skqs3.org,人倫大統賦,KR3g0046,2 卷,"四庫全書 文淵閣版, V810.5, p823",1,張行簡,1146 - 1215,金,撰
skqs3.org,人倫大統賦,KR3g0046,2 卷,"四庫全書 文淵閣版, V810.5, p823",2,薛延年,,元,注
skqs3.org,太乙金鏡式經,KR3g0047,10 卷,"四庫全書 文淵閣版, V810.6, p855",1,王希明,,唐,撰
skqs3.org,遁甲演義,KR3g0048,4 卷,"四庫全書 文淵閣版, V810.7, p921",1,程道生,,明,撰
skqs3.org,禽星易見,KR3g0049,1 卷,"四庫全書 文淵閣版, V810.8, p999",1,池本理,,明,撰
skqs3.org,御定星歷考原,KR3g0050,6 卷,"四庫全書 文淵閣版, V811.1, p1",1,李光地,1642 - 1718,清,奉敕撰
skqs3.org,欽定協紀辨方書,KR3g0051,36 卷,"四庫全書 文淵閣版, V811.2, p109",1,允祿,1695 - 1767,清,奉敕撰
skqs3.org,欽定協紀辨方書,KR3g0051,36 卷,"四庫全書 文淵閣版, V811.2, p109",2,梅㲄成,,清,奉敕撰
skqs3.org,欽定協紀辨方書,KR3g0051,36 卷,"四庫全書 文淵閣版, V811.2, p109",3,何國宗,,清,奉敕撰
skqs3.org,古畫品錄,KR3h0001,1 卷,"四庫全書 文淵閣版, V812.1, p1",1,謝赫,5th cent,南齊,撰
skqs3.org,書品,KR3h0002,1 卷,"四庫全書 文淵閣版, V812.2, p7",1,庾肩吾,fl. 531 - 550,梁,撰
skqs3.org,續畫品,KR3h0003,1 卷,"四庫全書 文淵閣版, V812.3, p13",1,姚最,fl. 556 - 589,陳,撰
skqs3.org,貞觀公私畫史,KR3h0004,1 卷,"四庫全書 文淵閣版, V812.4, p17",1,裴孝源,,唐,撰
skqs3.org,書譜,KR3h0005,1 卷,"四庫全書 文淵閣版, V812.5, p31",1,孫過庭,fl. 687,唐,撰
skqs3.org,書斷,KR3h0006,3 卷,"四庫全書 文淵閣版, V812.6, p37",1,張懷瓘,fl. 713,唐,撰
skqs3.org,逑書賦,KR3h0007,2 卷,"四庫全書 文淵閣版, V812.7, p77",1,竇[自/豕],,唐,撰
skqs3.org,逑書賦,KR3h0007,2 卷,"四庫全書 文淵閣版, V812.7, p77",2,竇蒙,,唐,注
skqs3.org,法書要錄,KR3h0008,10 卷,"四庫全書 文淵閣版, V812.8, p101",1,張彥遠,9th cent,唐,撰
skqs3.org,歷代名畫記,KR3h0009,10 卷,"四庫全書 文淵閣版, V812.9, p277",1,張彥遠,9th cent,唐,撰
skqs3.org,唐朝名畫錄,KR3h0010,1 卷,"四庫全書 文淵閣版, V812.10, p357",1,朱景玄,,唐,撰
skqs3.org,墨藪,KR3h0011,2 卷,"四庫全書 文淵閣版, V812.11, p375",1,韋續,,唐,撰
skqs3.org,墨藪,KR3h0011,2 卷,"四庫全書 文淵閣版, V812.11, p375",2,陳與義,1090 - 1138,宋,撰
skqs3.org,畫山水賦,KR3h0012,1 卷,"四庫全書 文淵閣版, V812.12, p421",1,荊浩,,唐,撰
skqs3.org,思陵翰墨志,KR3h0013,1 卷,"四庫全書 文淵閣版, V812.13, p427",1,高宗趙構,1107 - 1187,唐,御撰
skqs3.org,五代名畫補遺,KR3h0014,1 卷,"四庫全書 文淵閣版, V812.14, p433",1,劉道醇,,宋,撰
skqs3.org,宋朝名畫評,KR3h0015,3 卷,"四庫全書 文淵閣版, V812.15, p445",1,劉道醇,,宋,撰
skqs3.org,益州名畫錄,KR3h0016,3 卷,"四庫全書 文淵閣版, V812.16, p477",1,黃休復,fl. 1006,宋,撰
skqs3.org,圖畫見聞誌,KR3h0017,6 卷,"四庫全書 文淵閣版, V812.16, p507",1,郭若虛,fl. 1070 - 1075,宋,撰
skqs3.org,林泉高致集,KR3h0018,1 卷,"四庫全書 文淵閣版, V812.17, p571",1,郭熙,,宋,撰
skqs3.org,林泉高致集,KR3h0018,1 卷,"四庫全書 文淵閣版, V812.17, p571",2,郭思,,宋,編
skqs3.org,墨池編,KR3h0019,6 卷,"四庫全書 文淵閣版, V812.18, p595",1,朱長文,1041 - 1100,宋,撰
skqs3.org,德隅齋畫品,KR3h0020,1 卷,"四庫全書 文淵閣版, V812.19, p937",1,李廌,1059 - 1109,宋,撰
skqs3.org,畫史,KR3h0021,1 卷,"四庫全書 文淵閣版, V813.1, p1",1,米芾,1051 - 1107,宋,撰
skqs3.org,書史,KR3h0022,1 卷,"四庫全書 文淵閣版, V813.2, p27",1,米芾,1051 - 1107,宋,撰
skqs3.org,寶章待訪錄,KR3h0023,1 卷,"四庫全書 文淵閣版, V813.3, p51",1,米芾,1051 - 1107,宋,撰
skqs3.org,海嶽名言,KR3h0023,1 卷,"四庫全書 文淵閣版, V813.4, p63",1,米芾,1051 - 1107,宋,撰
skqs3.org,宣和畫譜,KR3h0025,20 卷,"四庫全書 文淵閣版, V813.5, p67",1,闕名,,宋,撰
skqs3.org,宣和書譜,KR3h0026,20 卷,"四庫全書 文淵閣版, V813.6, p207",1,闕名,,宋,撰
skqs3.org,山水純全集,KR3h0027,1 卷,"四庫全書 文淵閣版, V813.7, p315",1,韓拙,fl. 1097 - 1119,宋,撰
skqs3.org,廣川書跋,KR3h0028,10 卷,"四庫全書 文淵閣版, V813.8, p329",1,董逌,fl. 1127,宋,撰
skqs3.org,廣川畫跋,KR3h0029,6 卷,"四庫全書 文淵閣版, V813.9, p443",1,董逌,fl. 1127,宋,撰
